Date, Month, Day Of Week, Departure Time, Arrival Time, Flight Info, Destination, Airline Info, Holiday
2024-05-13,5,1,09:20,10:48,WS 7281,Roanoke,WestJet, 0
2024-05-13,5,1,09:20,11:23,F9 2898,Detroit,Frontier Airlines, 0
2024-05-13,5,1,09:23,10:11,DL 5302,Shreveport,Delta Air Lines, 0
2024-05-13,5,1,09:23,10:11,WS 7685,Shreveport,WestJet, 0
2024-05-13,5,1,09:23,10:53,DL 2952,Indianapolis,Delta Air Lines, 0
2024-05-13,5,1,09:23,10:53,LA 6596,Indianapolis,LATAM Airlines, 0
2024-05-13,5,1,09:23,10:53,WS 8446,Indianapolis,WestJet, 0
2024-05-13,5,1,09:25,10:51,NK 388,Tampa,Spirit Airlines, 0
2024-05-13,5,1,09:25,11:12,CM 2125,Dulles,Copa Airlines, 0
2024-05-13,5,1,09:25,11:12,NH 7103,Dulles,ANA, 0
2024-05-13,5,1,09:25,11:12,UA 632,Dulles,United Airlines, 0
2024-05-13,5,1,09:25,11:18,NK 1079,Lauderdale,Spirit Airlines Fort, 0
2024-05-13,5,1,09:25,11:46,DL 2147,Providence,Delta Air Lines, 0
2024-05-13,5,1,09:30,10:58,NZ 6334,Houston,Air New Zealand, 0
2024-05-13,5,1,09:30,10:58,UA 6063,Houston,United Airlines, 0
2024-05-13,5,1,09:30,11:09,F9 1115,Vegas,Frontier Airlines Las, 0
2024-05-13,5,1,09:30,11:46,DL 927,York,Delta Air Lines New, 0
2024-05-13,5,1,09:30,11:46,LA 8590,York,LATAM Airlines, 0
2024-05-13,5,1,09:30,11:46,WS 6475,York,WestJet, 0
2024-05-13,5,1,09:35,10:40,6G 491,Jackson,Southern Airways Express, 0
2024-05-13,5,1,09:35,12:15,DL 690,Boston,Delta Air Lines, 0
2024-05-13,5,1,09:35,12:15,LA 6104,Boston,LATAM Airlines, 0
2024-05-13,5,1,09:35,12:15,WS 6399,Boston,WestJet, 0
2024-05-13,5,1,09:38,11:54,DL 2507,Albany,Delta Air Lines, 0
2024-05-13,5,1,09:38,11:54,WS 6387,Albany,WestJet, 0
2024-05-13,5,1,09:40,09:55,DL 2818,Memphis,Delta Air Lines, 0
2024-05-13,5,1,09:40,09:55,WS 7938,Memphis,WestJet, 0
2024-05-13,5,1,09:40,10:40,WN 3292,Milwaukee,Southwest Airlines, 0
2024-05-13,5,1,09:40,11:00,WN 2180,Denver,Southwest Airlines, 0
2024-05-13,5,1,09:40,11:18,DL 5418,Charlottesville,Delta Air Lines, 0
2024-05-13,5,1,09:40,11:18,WS 6353,Charlottesville,WestJet, 0
2024-05-13,5,1,09:40,11:27,DL 1527,Beach,Delta Air Lines West Palm, 0
2024-05-13,5,1,09:40,11:27,WS 7876,Beach,WestJet, 0
2024-05-13,5,1,09:40,11:44,DL 5241,Allentown,Delta Air Lines, 0
2024-05-13,5,1,09:40,11:44,WS 6371,Allentown,WestJet, 0
2024-05-13,5,1,09:40,12:00,DL 1038,County,Delta Air Lines Westchester, 0
2024-05-13,5,1,09:40,12:00,WS 6455,County,WestJet, 0
2024-05-13,5,1,09:44,10:56,DL 1598,City,Delta Air Lines Oklahoma, 0
2024-05-13,5,1,09:44,10:56,LA 6379,City,LATAM Airlines, 0
2024-05-13,5,1,09:44,11:12,AM 3054,Antonio,Aeromexico, 0
2024-05-13,5,1,09:44,11:12,DL 1316,Antonio,Delta Air Lines San, 0
2024-05-13,5,1,09:44,11:12,LA 6163,Antonio,LATAM Airlines, 0
2024-05-13,5,1,09:44,11:12,WS 7929,Antonio,WestJet, 0
2024-05-13,5,1,09:44,11:34,DL 2288,Middletown,Delta Air Lines, 0
2024-05-13,5,1,09:44,11:34,WS 7739,Middletown,WestJet, 0
2024-05-13,5,1,09:45,11:01,DL 1782,Sula,Delta Air Lines San Pedro, 0
2024-05-13,5,1,09:45,11:01,KL 7024,Sula,KLM, 0
2024-05-13,5,1,09:45,11:23,AM 5229,Cancun,Aeromexico, 0
2024-05-13,5,1,09:45,11:23,DL 586,Cancun,Delta Air Lines, 0
2024-05-13,5,1,09:45,11:26,DL 600,Island,Delta Air Lines Grand Cayman, 0
2024-05-13,5,1,09:45,11:39,DL 1997,Bay,Delta Air Lines Montego, 0
2024-05-13,5,1,09:45,11:39,KL 6338,Bay,KLM, 0
2024-05-13,5,1,09:45,11:39,VS 3826,Bay,Virgin Atlantic, 0
2024-05-13,5,1,09:45,11:44,DL 1937,Jose,Delta Air Lines San, 0
2024-05-13,5,1,09:45,11:44,KL 6452,Jose,KLM, 0
2024-05-13,5,1,09:45,11:52,DL 1944,Nassau,Delta Air Lines, 0
2024-05-13,5,1,09:45,11:52,VS 3913,Nassau,Virgin Atlantic, 0
2024-05-13,5,1,09:45,12:48,DL 1759,City,Delta Air Lines Panama, 0
2024-05-13,5,1,09:45,12:48,KE 7283,City,Korean Air, 0
2024-05-13,5,1,09:45,12:48,KL 6328,City,KLM, 0
2024-05-13,5,1,09:45,13:30,DL 982,Bogota,Delta Air Lines, 0
2024-05-13,5,1,09:45,13:30,LA 6363,Bogota,LATAM Airlines, 0
2024-05-13,5,1,09:45,13:30,VS 3919,Bogota,Virgin Atlantic, 0
2024-05-13,5,1,09:45,14:25,DL 189,Seoul,Delta Air Lines, 0
2024-05-13,5,1,09:45,14:25,KE 5040,Seoul,Korean Air, 0
2024-05-13,5,1,09:46,11:09,NK 3012,Dallas,Spirit Airlines, 0
2024-05-13,5,1,09:46,12:35,DL 1869,Providenciales,Delta Air Lines, 0
2024-05-13,5,1,09:46,13:05,DL 1958,Domingo,Delta Air Lines Santo, 0
2024-05-13,5,1,09:46,13:05,KL 6446,Domingo,KLM, 0
2024-05-13,5,1,09:46,13:40,DL 1894,Maarten,Delta Air Lines Sint, 0
2024-05-13,5,1,09:48,12:29,DL 2597,Montreal,Delta Air Lines, 0
2024-05-13,5,1,09:48,12:29,LA 8492,Montreal,LATAM Airlines, 0
2024-05-13,5,1,09:48,12:29,WS 6528,Montreal,WestJet, 0
2024-05-13,5,1,09:49,11:03,DL 995,Denver,Delta Air Lines, 0
2024-05-13,5,1,09:49,11:03,LA 6151,Denver,LATAM Airlines, 0
2024-05-13,5,1,09:49,11:37,DL 1738,Lauderdale,Delta Air Lines Fort, 0
2024-05-13,5,1,09:49,11:37,LA 8945,Lauderdale,LATAM Airlines, 0
2024-05-13,5,1,09:49,11:37,WS 6911,Lauderdale,WestJet, 0
2024-05-13,5,1,09:50,09:56,DL 2817,Nashville,Delta Air Lines, 0
2024-05-13,5,1,09:50,09:56,LA 6445,Nashville,LATAM Airlines, 0
2024-05-13,5,1,09:50,09:56,WS 7443,Nashville,WestJet, 0
2024-05-13,5,1,09:50,11:34,DL 2820,Dulles,Delta Air Lines, 0
2024-05-13,5,1,09:50,11:34,KE 7071,Dulles,Korean Air, 0
2024-05-13,5,1,09:50,11:34,LA 6218,Dulles,LATAM Airlines, 0
2024-05-13,5,1,09:50,11:34,VS 4468,Dulles,Virgin Atlantic, 0
2024-05-13,5,1,09:50,11:34,WS 6439,Dulles,WestJet, 0
2024-05-13,5,1,09:50,11:36,DL 737,Washington,Delta Air Lines, 0
2024-05-13,5,1,09:50,11:36,LA 5052,Washington,LATAM Airlines, 0
2024-05-13,5,1,09:50,11:36,WS 6665,Washington,WestJet, 0
2024-05-13,5,1,09:50,11:41,DL 3873,Bend,Delta Air Lines, 0
2024-05-13,5,1,09:50,11:41,WS 6420,Bend,WestJet, 0
2024-05-13,5,1,09:50,13:20,DL 1882,Juan,Delta Air Lines San, 0
2024-05-13,5,1,09:50,13:20,LA 8486,Juan,LATAM Airlines, 0
2024-05-13,5,1,09:50,13:20,WS 7955,Juan,WestJet, 0
2024-05-13,5,1,09:51,11:37,DL 1366,Cleveland,Delta Air Lines, 0
2024-05-13,5,1,09:51,11:37,LA 6555,Cleveland,LATAM Airlines, 0
2024-05-13,5,1,09:51,11:37,WS 7874,Cleveland,WestJet, 0
2024-05-13,5,1,09:54,11:25,DL 947,Diego,Delta Air Lines San, 0
2024-05-13,5,1,09:54,11:25,LA 6259,Diego,LATAM Airlines, 0
2024-05-13,5,1,09:55,10:15,WN 5199,Jackson,Southwest Airlines, 0
2024-05-13,5,1,09:55,11:05,DL 2220,Moines,Delta Air Lines Des, 0
2024-05-13,5,1,09:55,12:19,DL 774,Seattle,Delta Air Lines, 0
2024-05-13,5,1,09:55,12:19,KE 3172,Seattle,Korean Air, 0
2024-05-13,5,1,09:55,12:19,LA 7002,Seattle,LATAM Airlines, 0
2024-05-13,5,1,09:55,12:19,WS 6503,Seattle,WestJet, 0
2024-05-13,5,1,09:55,13:10,DL 295,Tokyo,Delta Air Lines, 0
2024-05-13,5,1,09:55,13:10,VN 3011,Tokyo,Vietnam Airlines, 0
2024-05-13,5,1,09:55,13:30,DL 1950,Thomas,Delta Air Lines Saint, 0
2024-05-13,5,1,09:59,10:56,DL 2017,Greenville,Delta Air Lines, 0
2024-05-13,5,1,09:59,10:56,LA 6123,Greenville,LATAM Airlines, 0
2024-05-13,5,1,09:59,10:56,WS 6466,Greenville,WestJet, 0
2024-05-13,5,1,09:59,11:18,AM 5009,Cabo,Aeromexico, 0
2024-05-13,5,1,09:59,11:18,DL 1815,Cabo,Delta Air Lines San Jose, 0
2024-05-13,5,1,09:59,11:18,KE 7551,Cabo,Korean Air, 0
2024-05-13,5,1,09:59,11:18,KL 6344,Cabo,KLM, 0
2024-05-13,5,1,09:59,11:18,VS 2389,Cabo,Virgin Atlantic, 0
2024-05-13,5,1,10:00,09:55,DL 2199,Birmingham,Delta Air Lines, 0
2024-05-13,5,1,10:00,09:55,WS 6372,Birmingham,WestJet, 0
2024-05-13,5,1,10:00,11:04,AF 8999,City,Air France, 0
2024-05-13,5,1,10:00,11:04,DL 1983,City,Delta Air Lines Belize, 0
2024-05-13,5,1,10:00,11:04,KL 6382,City,KLM, 0
2024-05-13,5,1,10:00,11:14,DL 2731,Charlotte,Delta Air Lines, 0
2024-05-13,5,1,10:00,11:14,LA 6324,Charlotte,LATAM Airlines, 0
2024-05-13,5,1,10:00,11:14,WS 6747,Charlotte,WestJet, 0
2024-05-13,5,1,10:00,11:32,DL 2723,Sarasota,Delta Air Lines, 0
2024-05-13,5,1,10:00,11:32,WS 6926,Sarasota,WestJet, 0
2024-05-13,5,1,10:00,11:50,WN 1570,Baltimore,Southwest Airlines, 0
2024-05-13,5,1,10:00,12:01,DL 2270,Philadelphia,Delta Air Lines, 0
2024-05-13,5,1,10:00,12:01,LA 6699,Philadelphia,LATAM Airlines, 0
2024-05-13,5,1,10:00,12:01,WS 6493,Philadelphia,WestJet, 0
2024-05-13,5,1,10:00,12:04,DL 387,City,Delta Air Lines Salt Lake, 0
2024-05-13,5,1,10:00,12:04,KL 5075,City,KLM, 0
2024-05-13,5,1,10:00,12:04,LA 7003,City,LATAM Airlines, 0
2024-05-13,5,1,10:00,13:25,DL 1796,Cana,Delta Air Lines Punta, 0
2024-05-13,5,1,10:00,13:25,KL 5666,Cana,KLM, 0
2024-05-13,5,1,10:00,13:38,AM 3189,Honolulu,Aeromexico, 0
2024-05-13,5,1,10:00,13:38,DL 837,Honolulu,Delta Air Lines, 0
2024-05-13,5,1,10:00,13:38,KE 3618,Honolulu,Korean Air, 0
2024-05-13,5,1,10:00,13:38,LA 6385,Honolulu,LATAM Airlines, 0
2024-05-13,5,1,10:00,13:38,VS 1741,Honolulu,Virgin Atlantic, 0
2024-05-13,5,1,10:01,12:10,AZ 3239,Toronto,ITA Airways, 0
2024-05-13,5,1,10:01,12:10,DL 2946,Toronto,Delta Air Lines, 0
2024-05-13,5,1,10:01,12:10,LA 8489,Toronto,LATAM Airlines, 0
2024-05-13,5,1,10:01,12:10,WS 6305,Toronto,WestJet, 0
2024-05-13,5,1,10:02,11:57,DL 1898,Guanacaste,Delta Air Lines, 0
2024-05-13,5,1,10:02,11:57,KL 6420,Guanacaste,KLM, 0
2024-05-13,5,1,10:02,14:27,DL 1970,Lucia,Delta Air Lines Saint, 0
2024-05-13,5,1,10:02,14:27,KL 6458,Lucia,KLM, 0
2024-05-13,5,1,10:03,11:15,AM 3351,Houston,Aeromexico, 0
2024-05-13,5,1,10:03,11:15,DL 1682,Houston,Delta Air Lines, 0
2024-05-13,5,1,10:03,11:15,LA 6394,Houston,LATAM Airlines, 0
2024-05-13,5,1,10:03,11:15,WS 6834,Houston,WestJet, 0
2024-05-13,5,1,10:04,12:00,AM 5263,Vallarta,Aeromexico, 0
2024-05-13,5,1,10:04,12:00,DL 1941,Vallarta,Delta Air Lines Puerto, 0
2024-05-13,5,1,10:04,12:00,KE 7563,Vallarta,Korean Air, 0
2024-05-13,5,1,10:04,12:00,KL 6436,Vallarta,KLM, 0
2024-05-13,5,1,10:04,12:00,VS 2146,Vallarta,Virgin Atlantic, 0
2024-05-13,5,1,10:05,11:20,AC 3305,Chicago,Air Canada, 0
2024-05-13,5,1,10:05,11:20,DL 2229,Dallas,Delta Air Lines, 0
2024-05-13,5,1,10:05,11:20,LH 7445,Chicago,Lufthansa, 0
2024-05-13,5,1,10:05,11:20,NZ 2020,Chicago,Air New Zealand, 0
2024-05-13,5,1,10:05,11:20,OS 7724,Chicago,Austrian, 0
2024-05-13,5,1,10:05,11:20,UA 2298,Chicago,United Airlines, 0
2024-05-13,5,1,10:05,11:20,WS 6696,Dallas,WestJet, 0
2024-05-13,5,1,10:05,11:27,DL 2886,Austin,Delta Air Lines, 0
2024-05-13,5,1,10:05,11:27,LA 6305,Austin,LATAM Airlines, 0
2024-05-13,5,1,10:05,11:27,WS 6369,Austin,WestJet, 0
2024-05-13,5,1,10:05,11:31,DL 4025,Charleston,Delta Air Lines, 0
2024-05-13,5,1,10:05,11:31,WS 6691,Charleston,WestJet, 0
2024-05-13,5,1,10:05,11:40,AF 2810,Ontario,Air France, 0
2024-05-13,5,1,10:05,11:40,DL 323,Ontario,Delta Air Lines, 0
2024-05-13,5,1,10:05,11:40,KL 5880,Ontario,KLM, 0
2024-05-13,5,1,10:05,11:40,LA 5053,Ontario,LATAM Airlines, 0
2024-05-13,5,1,10:05,11:40,VS 4819,Ontario,Virgin Atlantic, 0
2024-05-13,5,1,10:05,11:53,DL 501,Angeles,Delta Air Lines Los, 0
2024-05-13,5,1,10:05,11:53,LA 6415,Angeles,LATAM Airlines, 0
2024-05-13,5,1,10:05,11:53,WS 7602,Angeles,WestJet, 0
2024-05-13,5,1,10:05,11:59,DL 1240,Detroit,Delta Air Lines, 0
2024-05-13,5,1,10:05,11:59,KL 5005,Detroit,KLM, 0
2024-05-13,5,1,10:05,11:59,LA 6190,Detroit,LATAM Airlines, 0
2024-05-13,5,1,10:05,11:59,WS 6952,Detroit,WestJet, 0
2024-05-13,5,1,10:06,12:02,F9 1080,Baltimore,Frontier Airlines, 0
2024-05-13,5,1,10:07,11:34,DL 1587,Tampa,Delta Air Lines, 0
2024-05-13,5,1,10:07,11:34,LA 8962,Tampa,LATAM Airlines, 0
2024-05-13,5,1,10:07,11:34,WS 7978,Tampa,WestJet, 0
2024-05-13,5,1,10:07,11:47,DL 795,Myers,Delta Air Lines Fort, 0
2024-05-13,5,1,10:07,11:47,WS 7922,Myers,WestJet, 0
2024-05-13,5,1,10:10,10:17,DL 2736,City,Delta Air Lines Panama, 0
2024-05-13,5,1,10:10,10:17,WS 6514,City,WestJet, 0
2024-05-13,5,1,10:10,10:35,DL 3985,Evansville,Delta Air Lines, 0
2024-05-13,5,1,10:10,10:35,WS 6689,Evansville,WestJet, 0
2024-05-13,5,1,10:10,10:41,DL 2400,Orleans,Delta Air Lines New, 0
2024-05-13,5,1,10:10,10:41,LA 6220,Orleans,LATAM Airlines, 0
2024-05-13,5,1,10:10,10:41,WS 7841,Orleans,WestJet, 0
2024-05-13,5,1,10:10,11:20,DL 2926,Charleston,Delta Air Lines, 0
2024-05-13,5,1,10:10,11:20,LA 7919,Charleston,LATAM Airlines, 0
2024-05-13,5,1,10:10,11:20,WS 6422,Charleston,WestJet, 0
2024-05-13,5,1,10:10,11:46,DL 2775,Minneapolis,Delta Air Lines, 0
2024-05-13,5,1,10:10,11:46,LA 8997,Minneapolis,LATAM Airlines, 0
2024-05-13,5,1,10:10,11:46,WS 7968,Minneapolis,WestJet, 0
2024-05-13,5,1,10:11,11:30,DL 945,Vegas,Delta Air Lines Las, 0
2024-05-13,5,1,10:11,11:30,LA 8584,Vegas,LATAM Airlines, 0
2024-05-13,5,1,10:11,11:41,DL 1830,City,Delta Air Lines Guatemala, 0
2024-05-13,5,1,10:11,11:41,KL 6412,City,KLM, 0
2024-05-13,5,1,10:15,11:03,DL 5168,Lafayette,Delta Air Lines, 0
2024-05-13,5,1,10:15,11:03,WS 6807,Lafayette,WestJet, 0
2024-05-13,5,1,10:15,11:24,DL 2908,City,Delta Air Lines Kansas, 0
2024-05-13,5,1,10:15,11:24,LA 5739,City,LATAM Airlines, 0
2024-05-13,5,1,10:15,11:24,WS 6458,City,WestJet, 0
2024-05-13,5,1,10:15,12:02,AM 5341,Guadalajara,Aeromexico, 0
2024-05-13,5,1,10:15,12:02,DL 1992,Guadalajara,Delta Air Lines, 0
2024-05-13,5,1,10:15,12:02,KE 7583,Guadalajara,Korean Air, 0
2024-05-13,5,1,10:15,12:02,KL 6404,Guadalajara,KLM, 0
2024-05-13,5,1,10:15,12:02,VS 4955,Guadalajara,Virgin Atlantic, 0
2024-05-13,5,1,10:16,11:19,AM 3847,Chicago,Aeromexico, 0
2024-05-13,5,1,10:16,11:19,AZ 3283,Chicago,ITA Airways, 0
2024-05-13,5,1,10:16,11:19,DL 1147,Chicago,Delta Air Lines, 0
2024-05-13,5,1,10:16,11:19,LA 8964,Chicago,LATAM Airlines, 0
2024-05-13,5,1,10:16,11:19,WS 6976,Chicago,WestJet, 0
2024-05-13,5,1,10:16,11:55,AM 5519,City,Aeromexico, 0
2024-05-13,5,1,10:16,11:55,DL 588,City,Delta Air Lines Mexico, 0
2024-05-13,5,1,10:16,11:55,KL 5244,City,KLM, 0
2024-05-13,5,1,10:16,12:25,F9 1004,Philadelphia,Frontier Airlines, 0
2024-05-13,5,1,10:17,11:10,DL 2355,Springfield,Delta Air Lines, 0
2024-05-13,5,1,10:17,11:10,WS 6523,Springfield,WestJet, 0
2024-05-13,5,1,10:17,11:59,DL 1728,Pittsburgh,Delta Air Lines, 0
2024-05-13,5,1,10:17,11:59,LA 8488,Pittsburgh,LATAM Airlines, 0
2024-05-13,5,1,10:17,11:59,WS 6476,Pittsburgh,WestJet, 0
2024-05-13,5,1,10:19,11:27,DL 2182,Savannah,Delta Air Lines, 0
2024-05-13,5,1,10:19,11:27,WS 6859,Savannah,WestJet, 0
2024-05-13,5,1,10:20,11:50,AM 3368,Orlando,Aeromexico, 0
2024-05-13,5,1,10:20,11:50,DL 808,Orlando,Delta Air Lines, 0
2024-05-13,5,1,10:20,11:50,LA 6449,Orlando,LATAM Airlines, 0
2024-05-13,5,1,10:20,11:54,DL 1910,Salvador,Delta Air Lines San, 0
2024-05-13,5,1,10:20,11:54,KL 6442,Salvador,KLM, 0
2024-05-13,5,1,10:21,11:42,DL 1652,Louisville,Delta Air Lines, 0
2024-05-13,5,1,10:21,11:42,LA 6466,Louisville,LATAM Airlines, 0
2024-05-13,5,1,10:21,11:42,WS 8468,Louisville,WestJet, 0
2024-05-13,5,1,10:22,10:35,DL 2072,Beach,Delta Air Lines Fort Walton, 0
2024-05-13,5,1,10:22,10:35,WS 7990,Beach,WestJet, 0
2024-05-13,5,1,10:25,11:13,DL 3833,Columbus,Delta Air Lines, 0
2024-05-13,5,1,10:25,11:13,WS 7019,Columbus,WestJet, 0
2024-05-13,5,1,10:25,12:44,B6 520,York,JetBlue New, 0
2024-05-13,5,1,10:25,12:44,FI 7904,York,Icelandair, 0
2024-05-13,5,1,10:25,12:44,LO 5732,York,LOT Polish Airlines, 0
2024-05-13,5,1,10:25,12:44,LY 8586,York,El Al, 0
2024-05-13,5,1,10:25,12:44,QR 4114,York,Qatar Airways, 0
2024-05-13,5,1,10:25,12:44,SQ 1565,York,Singapore Airlines, 0
2024-05-13,5,1,10:25,12:44,TP 4252,York,TAP Air Portugal, 0
2024-05-13,5,1,10:27,11:29,AM 4000,Monterrey,Aeromexico, 0
2024-05-13,5,1,10:27,11:29,DL 1929,Monterrey,Delta Air Lines, 0
2024-05-13,5,1,10:27,11:29,KE 7579,Monterrey,Korean Air, 0
2024-05-13,5,1,10:27,11:29,KL 6428,Monterrey,KLM, 0
2024-05-13,5,1,10:29,14:25,DL 582,Aruba,Delta Air Lines, 0
2024-05-13,5,1,10:30,12:47,DL 468,York,Delta Air Lines New, 0
2024-05-13,5,1,10:30,12:47,WS 6426,York,WestJet, 0
2024-05-13,5,1,10:31,11:53,DL 2368,Raleigh/Durham,Delta Air Lines, 0
2024-05-13,5,1,10:31,11:53,LA 6278,Raleigh/Durham,LATAM Airlines, 0
2024-05-13,5,1,10:31,11:53,WS 6900,Raleigh/Durham,WestJet, 0
2024-05-13,5,1,10:32,11:48,DL 2445,Point,Delta Air Lines Greensboro/High, 0
2024-05-13,5,1,10:32,11:48,WS 7434,Point,WestJet, 0
2024-05-13,5,1,10:39,12:12,DL 2755,Norfolk,Delta Air Lines, 0
2024-05-13,5,1,10:39,12:12,LA 8639,Norfolk,LATAM Airlines, 0
2024-05-13,5,1,10:39,12:12,WS 6457,Norfolk,WestJet, 0
2024-05-13,5,1,10:40,12:25,WN 169,Washington,Southwest Airlines, 0
2024-05-13,5,1,10:40,12:59,AZ 3106,York,ITA Airways, 0
2024-05-13,5,1,10:40,12:59,DL 2286,York,Delta Air Lines New, 0
2024-05-13,5,1,10:40,12:59,KL 5061,York,KLM, 0
2024-05-13,5,1,10:40,12:59,LA 6398,York,LATAM Airlines, 0
2024-05-13,5,1,10:40,12:59,UX 3432,York,Air Europa, 0
2024-05-13,5,1,10:40,12:59,VS 4854,York,Virgin Atlantic, 0
2024-05-13,5,1,10:40,12:59,WS 7675,York,WestJet, 0
2024-05-13,5,1,10:40,14:10,CX 3291,Anchorage,Cathay Pacific, 0
2024-05-13,5,1,10:43,10:54,DL 2719,Pensacola,Delta Air Lines, 0
2024-05-13,5,1,10:43,10:54,WS 7501,Pensacola,WestJet, 0
2024-05-13,5,1,10:45,11:40,WN 5518,Chicago,Southwest Airlines, 0
2024-05-13,5,1,10:45,12:00,WN 2306,Jacksonville,Southwest Airlines, 0
2024-05-13,5,1,10:45,12:05,WN 3981,Raleigh/Durham,Southwest Airlines, 0
2024-05-13,5,1,10:45,12:10,WN 5405,Tampa,Southwest Airlines, 0
2024-05-13,5,1,10:45,12:35,WN 3273,Miami,Southwest Airlines, 0
2024-05-13,5,1,10:45,12:55,DL 1388,Newark,Delta Air Lines, 0
2024-05-13,5,1,10:45,12:55,LA 8949,Newark,LATAM Airlines, 0
2024-05-13,5,1,10:45,12:55,VS 4448,Newark,Virgin Atlantic, 0
2024-05-13,5,1,10:45,12:55,WS 7296,Newark,WestJet, 0
2024-05-13,5,1,10:48,12:49,DL 954,Portland,Delta Air Lines, 0
2024-05-13,5,1,10:48,12:49,LA 8980,Portland,LATAM Airlines, 0
2024-05-13,5,1,10:50,08:05,ET 519,Ababa,Ethiopian Airlines Addis, 0
2024-05-13,5,1,10:50,11:45,WN 2904,Greenville,Southwest Airlines, 0
2024-05-13,5,1,10:50,12:05,DL 2154,Albuquerque,Delta Air Lines, 0
2024-05-13,5,1,10:50,12:05,LA 8965,Albuquerque,LATAM Airlines, 0
2024-05-13,5,1,10:50,12:35,WN 1887,Beach,Southwest Airlines West Palm, 0
2024-05-13,5,1,10:50,12:37,DL 955,Lauderdale,Delta Air Lines Fort, 0
2024-05-13,5,1,10:50,12:37,WS 6744,Lauderdale,WestJet, 0
2024-05-13,5,1,10:52,12:15,DL 1084,Cincinnati,Delta Air Lines, 0
2024-05-13,5,1,10:52,12:15,LA 6552,Cincinnati,LATAM Airlines, 0
2024-05-13,5,1,10:52,12:15,WS 6543,Cincinnati,WestJet, 0
2024-05-13,5,1,10:54,12:09,DL 1137,Lexington,Delta Air Lines, 0
2024-05-13,5,1,10:54,12:09,WS 6527,Lexington,WestJet, 0
2024-05-13,5,1,10:55,12:30,WN 4049,Myers,Southwest Airlines Fort, 0
2024-05-13,5,1,10:55,12:39,F9 1269,Dallas,Frontier Airlines, 0
2024-05-13,5,1,10:55,12:45,WN 1954,Lauderdale,Southwest Airlines Fort, 0
2024-05-13,5,1,11:00,11:18,DL 2062,Jackson,Delta Air Lines, 0
2024-05-13,5,1,11:00,11:18,WS 7035,Jackson,WestJet, 0
2024-05-13,5,1,11:00,11:52,DL 1636,Chicago,Delta Air Lines, 0
2024-05-13,5,1,11:00,11:52,LA 7021,Chicago,LATAM Airlines, 0
2024-05-13,5,1,11:00,11:52,WS 6993,Chicago,WestJet, 0
2024-05-13,5,1,11:00,11:59,DL 2937,Asheville,Delta Air Lines, 0
2024-05-13,5,1,11:00,11:59,WS 6624,Asheville,WestJet, 0
2024-05-13,5,1,11:00,12:10,WN 2075,Houston,Southwest Airlines, 0
2024-05-13,5,1,11:00,12:27,DL 5250,Richlands,Delta Air Lines, 0
2024-05-13,5,1,11:00,12:27,WS 6847,Richlands,WestJet, 0
2024-05-13,5,1,11:00,12:30,WN 4010,Richmond,Southwest Airlines, 0
2024-05-13,5,1,11:00,12:30,WN 4976,Sarasota,Southwest Airlines, 0
2024-05-13,5,1,11:00,12:32,DL 2618,Richmond,Delta Air Lines, 0
2024-05-13,5,1,11:00,12:32,LA 6296,Richmond,LATAM Airlines, 0
2024-05-13,5,1,11:00,12:32,WS 6915,Richmond,WestJet, 0
2024-05-13,5,1,11:00,12:47,DL 1190,Beach,Delta Air Lines West Palm, 0
2024-05-13,5,1,11:00,12:47,WS 7278,Beach,WestJet, 0
2024-05-13,5,1,11:00,13:04,DL 648,City,Delta Air Lines Salt Lake, 0
2024-05-13,5,1,11:00,13:04,KL 7095,City,KLM, 0
2024-05-13,5,1,11:00,13:04,VS 4485,City,Virgin Atlantic, 0
2024-05-13,5,1,11:00,13:17,DL 2298,Hartford,Delta Air Lines, 0
2024-05-13,5,1,11:00,13:17,LA 8943,Hartford,LATAM Airlines, 0
2024-05-13,5,1,11:00,13:39,DL 880,Boston,Delta Air Lines, 0
2024-05-13,5,1,11:00,13:39,KL 5014,Boston,KLM, 0
2024-05-13,5,1,11:00,13:39,LA 6442,Boston,LATAM Airlines, 0
2024-05-13,5,1,11:00,13:39,WS 6402,Boston,WestJet, 0
2024-05-13,5,1,11:01,12:25,AA 5227,Charlotte,American Airlines, 0
2024-05-13,5,1,11:05,12:01,DL 1435,Milwaukee,Delta Air Lines, 0
2024-05-13,5,1,11:05,12:01,LA 7014,Milwaukee,LATAM Airlines, 0
2024-05-13,5,1,11:05,12:54,AM 3315,Miami,Aeromexico, 0
2024-05-13,5,1,11:05,12:54,DL 1332,Miami,Delta Air Lines, 0
2024-05-13,5,1,11:05,12:54,LA 6119,Miami,LATAM Airlines, 0
2024-05-13,5,1,11:05,12:54,WS 7784,Miami,WestJet, 0
2024-05-13,5,1,11:05,12:58,DL 1801,Bay,Delta Air Lines Montego, 0
2024-05-13,5,1,11:05,12:58,VS 3830,Bay,Virgin Atlantic, 0
2024-05-13,5,1,11:05,13:03,DL 5433,Harbour,Delta Air Lines, 0
2024-05-13,5,1,11:05,13:03,KL 7458,Harbour,KLM, 0
2024-05-13,5,1,11:05,13:04,NK 1827,Miami,Spirit Airlines, 0
2024-05-13,5,1,11:05,13:13,DL 1938,Nassau,Delta Air Lines, 0
2024-05-13,5,1,11:05,13:13,VS 3801,Nassau,Virgin Atlantic, 0
2024-05-13,5,1,11:05,13:23,DL 5327,Town,Delta Air Lines, 0
