Date, Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Weather, Month, Day of Week, Holiday
2024-07-04,09:15,886,10,21,20,15,3,82.06 | 1001 | 0,7,4,1
2024-07-04,09:20,895,10,18,13,15,2,82.4 | 1001 | 0,7,4,1
2024-07-04,09:25,904,11,13,17,13,1,82.74 | 1001 | 0,7,4,1
2024-07-04,09:30,911,12,13,13,13,4,83.08 | 1001 | 0,7,4,1
2024-07-04,09:35,914,12,11,14,11,1,81.72 | 1101 | 0,7,4,1
2024-07-04,09:40,931,12,16,5,9,2,82.06 | 1102 | 0,7,4,1
2024-07-04,09:45,945,11,14,6,9,4,82.06 | 1102 | 0,7,4,1
2024-07-04,09:50,950,11,12,9,8,2,82.4 | 1102 | 0,7,4,1
2024-07-04,09:55,964,9,11,8,8,2,83.08 | 1001 | 0,7,4,1
2024-07-04,10:00,999,8,10,6,6,2,83.53 | 1001 | 0,7,4,1
2024-07-04,10:05,992,7,10,16,4,2,83.64 | 1001 | 0,7,4,1
2024-07-04,10:10,994,8,10,11,4,4,83.98 | 1001 | 0,7,4,1
2024-07-04,10:15,993,9,8,10,6,3,84.43 | 1001 | 0,7,4,1
2024-07-04,10:20,986,9,5,7,6,2,84.76 | 1001 | 0,7,4,1
2024-07-04,10:25,982,9,7,5,5,3,85.1 | 1001 | 0,7,4,1
2024-07-04,10:30,990,8,5,3,4,1,85.33 | 1001 | 0,7,4,1
2024-07-04,10:35,985,8,4,3,5,1,85.66 | 1102 | 0,7,4,1
2024-07-04,10:40,1031,7,8,1,7,4,85.44 | 1100 | 0,7,4,1
2024-07-04,10:45,1054,9,5,4,8,1,85.78 | 1100 | 0,7,4,1
2024-07-04,10:50,1071,9,4,1,8,2,86 | 1100 | 0,7,4,1
2024-07-04,10:55,1069,8,2,14,7,5,86.23 | 1100 | 0,7,4,1
2024-07-04,11:00,1111,8,1,7,4,4,86.56 | 1100 | 0,7,4,1
2024-07-04,11:05,1120,6,11,4,5,5,86.68 | 1100 | 0,7,4,1
2024-07-04,11:10,1143,5,14,11,5,5,87.13 | 1100 | 0,7,4,1
2024-07-04,11:15,1124,6,6,6,4,2,87.24 | 1100 | 0,7,4,1
2024-07-04,11:20,1116,6,0,0,5,1,87.58 | 1100 | 0,7,4,1
2024-07-04,11:25,1135,5,2,1,5,2,87.8 | 1100 | 0,7,4,1
2024-07-04,11:30,1128,5,1,8,3,2,87.58 | 1100 | 0,7,4,1
2024-07-04,11:35,1105,5,1,4,3,4,87.58 | 1100 | 0,7,4,1
2024-07-04,11:40,1077,6,2,1,4,2,88.14 | 1100 | 0,7,4,1
2024-07-04,11:45,1074,4,9,1,4,2,88.36 | 1100 | 0,7,4,1
2024-07-04,11:50,1080,3,6,4,3,2,88.48 | 1100 | 0,7,4,1
2024-07-04,11:55,1088,3,3,1,2,8,88.7 | 1101 | 0,7,4,1
2024-07-04,12:00,1087,3,3,1,2,5,89.04 | 1101 | 0,7,4,1
2024-07-04,12:05,1085,3,3,1,1,2,89.26 | 1101 | 0,7,4,1
2024-07-04,12:10,1113,4,2,1,2,5,89.38 | 1101 | 0,7,4,1
2024-07-04,12:15,1148,2,1,4,2,5,89.6 | 1101 | 0,7,4,1
2024-07-04,12:20,1154,3,3,1,2,3,89.6 | 1101 | 0,7,4,1
2024-07-04,12:25,1170,3,2,1,2,3,89.83 | 1101 | 0,7,4,1
2024-07-04,12:30,1211,3,1,1,3,5,89.94 | 1102 | 0,7,4,1
2024-07-04,12:35,1225,4,1,0,1,4,89.26 | 1101 | 0,7,4,1
2024-07-04,12:40,1239,4,2,1,1,2,89.26 | 1101 | 0,7,4,1
2024-07-04,12:45,1233,2,5,1,2,3,89.83 | 1101 | 0,7,4,1
2024-07-04,12:50,1206,3,9,2,2,4,90.16 | 1101 | 0,7,4,1
2024-07-04,12:55,1183,4,9,2,2,5,90.28 | 1101 | 0,7,4,1
2024-07-04,13:00,1170,4,8,2,1,4,90.73 | 1100 | 0,7,4,1
2024-07-04,13:05,1151,4,10,1,1,2,91.06 | 1100 | 0,7,4,1
2024-07-04,13:10,1147,3,9,6,2,2,91.06 | 1100 | 0,7,4,1
2024-07-04,13:15,1136,5,8,4,2,2,91.06 | 1100 | 0,7,4,1
2024-07-04,13:20,1142,5,8,1,1,3,91.06 | 1100 | 0,7,4,1
2024-07-04,13:25,1160,4,9,2,1,3,91.06 | 1100 | 0,7,4,1
2024-07-04,13:30,1187,5,6,9,1,4,91.18 | 1100 | 0,7,4,1
2024-07-04,13:35,1168,6,4,3,2,6,91.18 | 1101 | 0,7,4,1
2024-07-04,13:40,1178,5,4,1,2,9,91.18 | 1101 | 0,7,4,1
2024-07-04,13:45,1194,4,4,2,2,9,91.18 | 1101 | 0,7,4,1
2024-07-04,13:50,1194,4,6,1,3,12,91.18 | 1101 | 0,7,4,1
2024-07-04,13:55,1205,4,5,1,2,9,91.4 | 1101 | 0,7,4,1
2024-07-04,14:00,1223,3,5,1,3,10,91.4 | 1101 | 0,7,4,1
2024-07-04,14:05,1198,3,3,1,2,8,91.4 | 1101 | 0,7,4,1
2024-07-04,14:10,1189,3,1,0,1,8,90.28 | 1101 | 0,7,4,1
2024-07-04,14:15,1173,3,2,1,2,8,89.26 | 1101 | 0,7,4,1
2024-07-04,14:20,1153,3,6,0,2,7,88.14 | 1101 | 0,7,4,1
2024-07-04,14:25,1143,3,3,0,2,8,85.33 | 1101 | 0,7,4,1
2024-07-04,14:30,1143,4,2,1,2,9,84.2 | 1102 | 0,7,4,1
2024-07-04,14:35,1123,4,2,2,2,9,91.74 | 1102 | 5,7,4,1
2024-07-04,14:40,1147,3,1,1,1,8,91.74 | 1001 | 5,7,4,1
2024-07-04,14:45,1180,3,2,1,2,8,91.74 | 1001 | 0,7,4,1
2024-07-04,14:50,1219,3,2,0,2,9,91.74 | 1001 | 0,7,4,1
2024-07-04,14:55,1275,3,1,1,1,8,91.74 | 1001 | 0,7,4,1
2024-07-04,15:00,1387,3,3,0,2,8,91.74 | 1001 | 0,7,4,1
2024-07-04,15:05,1377,2,1,0,1,6,91.96 | 1001 | 0,7,4,1
2024-07-04,15:10,1406,2,1,1,2,5,91.96 | 1001 | 0,7,4,1
2024-07-04,15:15,1439,2,1,0,1,3,91.74 | 1001 | 0,7,4,1
2024-07-04,15:20,1423,2,1,1,2,3,91.74 | 1001 | 0,7,4,1
2024-07-04,15:25,1427,3,2,1,1,4,91.74 | 1001 | 0,7,4,1
2024-07-04,15:30,1435,3,3,1,1,4,91.63 | 1001 | 0,7,4,1
2024-07-04,15:35,1440,2,3,2,2,3,91.63 | 1001 | 0,7,4,1
2024-07-04,15:40,1468,4,4,2,1,3,92.53 | 1100 | 0,7,4,1
2024-07-04,15:45,1461,3,2,0,2,3,92.86 | 1100 | 0,7,4,1
2024-07-04,15:50,1476,3,2,0,1,4,92.98 | 1100 | 0,7,4,1
2024-07-04,15:55,1497,3,1,2,2,5,93.2 | 1100 | 0,7,4,1
2024-07-04,16:00,1494,4,4,1,2,5,93.43 | 1100 | 0,7,4,1
2024-07-04,16:05,1483,4,6,1,2,5,93.54 | 1100 | 0,7,4,1
2024-07-04,16:10,1472,4,9,1,2,4,93.54 | 1100 | 0,7,4,1
2024-07-04,16:15,1469,2,3,1,2,4,93.54 | 1100 | 0,7,4,1
2024-07-04,16:20,1467,5,1,4,1,5,93.54 | 1100 | 0,7,4,1
2024-07-04,16:25,1480,4,1,1,1,6,93.54 | 1100 | 0,7,4,1
2024-07-04,16:30,1512,3,2,1,1,7,93.54 | 1100 | 0,7,4,1
2024-07-04,16:35,1509,3,1,2,1,6,94.66 | 1100 | 0,7,4,1
2024-07-04,16:40,1513,3,3,0,1,5,94.66 | 1100 | 0,7,4,1
2024-07-04,16:45,1459,4,1,1,2,5,94.78 | 1100 | 0,7,4,1
2024-07-04,16:50,1449,3,1,1,2,6,94.78 | 1100 | 0,7,4,1
2024-07-04,16:55,1456,2,2,1,1,6,95 | 1100 | 0,7,4,1
2024-07-04,17:00,1495,1,7,2,1,6,95 | 1100 | 0,7,4,1
2024-07-04,17:05,1484,2,8,2,1,6,95.23 | 1100 | 0,7,4,1
2024-07-04,17:10,1477,4,4,1,1,7,95 | 1100 | 0,7,4,1
2024-07-04,17:15,1464,4,1,1,2,6,94.78 | 1100 | 0,7,4,1
2024-07-04,17:20,1457,3,1,2,1,4,94.78 | 1101 | 0,7,4,1
2024-07-04,17:25,1448,3,3,1,1,3,94.66 | 1101 | 0,7,4,1
2024-07-04,17:30,1436,1,3,1,2,3,94.1 | 1101 | 0,7,4,1
2024-07-04,17:35,1433,2,8,1,2,3,94.1 | 1101 | 0,7,4,1
2024-07-04,17:40,1428,3,7,2,2,5,94.1 | 1102 | 0,7,4,1
2024-07-04,17:45,1416,2,7,1,2,6,94.1 | 1102 | 0,7,4,1
2024-07-04,17:50,1457,2,4,1,2,7,94.1 | 1102 | 0,7,4,1
2024-07-04,18:05,1462,2,3,1,2,5,94.1 | 1001 | 0,7,4,1
2024-07-04,18:10,1483,2,1,2,2,4,93.88 | 1001 | 0,7,4,1
2024-07-04,18:15,1450,1,1,2,2,3,93.88 | 1001 | 0,7,4,1
2024-07-04,18:20,1455,2,3,1,2,1,93.88 | 1102 | 0,7,4,1
2024-07-04,18:25,1448,4,1,1,2,2,93.76 | 1102 | 0,7,4,1
2024-07-04,18:30,1435,3,1,2,1,2,93.76 | 1102 | 0,7,4,1
2024-07-04,18:35,1429,3,3,1,1,2,90.84 | 1102 | 0,7,4,1
2024-07-04,18:40,1413,6,4,2,2,4,90.5 | 1102 | 0,7,4,1
2024-07-04,18:45,1407,3,3,1,2,4,90.16 | 1001 | 0,7,4,1
2024-07-04,18:50,1401,3,3,1,1,6,89.6 | 1001 | 5,7,4,1
2024-07-04,18:55,1427,4,2,0,2,9,89.6 | 4000 | 5,7,4,1
2024-07-04,19:00,1444,2,1,1,2,7,88.7 | 4200 | 5,7,4,1
2024-07-04,19:05,1455,2,1,1,2,8,88.36 | 1001 | 5,7,4,1
2024-07-04,19:10,1453,1,3,0,2,10,87.46 | 4200 | 24,7,4,1
2024-07-04,19:15,1473,3,3,0,2,10,86.34 | 4001 | 74,7,4,1
2024-07-04,19:20,1462,2,3,0,1,8,85.44 | 4001 | 99,7,4,1
2024-07-04,19:25,1459,3,1,0,1,3,84.54 | 4001 | 99,7,4,1
2024-07-04,19:30,1495,2,3,0,1,1,83.53 | 4001 | 99,7,4,1
2024-07-04,19:35,1482,2,5,0,2,3,83.53 | 8000 | 99,7,4,1
2024-07-04,19:40,1529,3,3,0,1,2,87.8 | 4201 | 99,7,4,1
2024-07-04,19:45,1544,4,1,0,2,2,87.46 | 4201 | 99,7,4,1
2024-07-04,19:50,1568,2,0,0,1,2,86.9 | 4201 | 99,7,4,1
2024-07-04,19:55,1612,2,2,0,1,5,86.34 | 4201 | 99,7,4,1
2024-07-04,20:00,1666,3,1,0,1,2,86 | 4201 | 99,7,4,1
2024-07-04,20:05,1650,5,0,0,1,3,85.44 | 4200 | 99,7,4,1
2024-07-04,20:10,1642,2,1,0,1,2,84.76 | 4200 | 99,7,4,1
2024-07-04,20:15,1636,6,1,1,3,2,83.86 | 4200 | 99,7,4,1
2024-07-04,20:20,1639,3,0,1,2,3,83.08 | 4200 | 99,7,4,1
2024-07-04,20:25,1640,2,0,1,1,2,82.18 | 4200 | 99,7,4,1
2024-07-04,20:30,1641,2,0,1,1,4,81.5 | 1001 | 99,7,4,1
2024-07-04,20:35,1640,4,0,1,2,3,83.3 | 1001 | 99,7,4,1
2024-07-04,20:40,1640,5,0,1,2,2,83.3 | 1001 | 5,7,4,1
2024-07-04,20:45,1602,2,0,1,2,1,83.3 | 1001 | 0,7,4,1
2024-07-04,20:50,1559,3,0,2,2,2,83.53 | 1001 | 0,7,4,1
2024-07-04,20:55,1527,7,0,1,2,2,83.53 | 1001 | 0,7,4,1
2024-07-04,21:00,0,6,0,0,1,1,83.64 | 1001 | 0,7,4,1
2024-07-04,21:05,1312,1,0,1,0,2,83.64 | 1001 | 0,7,4,1
2024-07-04,21:10,1286,1,0,1,0,4,83.64 | 1001 | 0,7,4,1
2024-07-04,21:15,1267,3,2,1,0,5,83.64 | 1001 | 0,7,4,1
2024-07-04,21:20,1230,1,1,1,0,3,83.64 | 1001 | 0,7,4,1
2024-07-04,21:25,1217,1,1,1,0,2,83.64 | 1001 | 0,7,4,1
2024-07-04,21:30,1199,1,1,1,0,1,83.64 | 1001 | 0,7,4,1
2024-07-04,21:35,1184,4,1,1,0,1,83.64 | 1001 | 0,7,4,1
2024-07-04,21:40,1165,2,1,1,0,1,78.8 | 1001 | 0,7,4,1
2024-07-04,21:45,1138,2,1,2,0,2,78.8 | 1001 | 0,7,4,1
2024-07-04,21:50,1113,3,1,1,0,1,78.58 | 1001 | 0,7,4,1
2024-07-04,21:55,1090,2,1,0,0,1,78.58 | 1001 | 0,7,4,1
2024-07-04,22:00,1064,2,1,1,0,3,78.58 | 1001 | 0,7,4,1
2024-07-04,22:05,1039,5,1,0,0,2,78.58 | 1001 | 0,7,4,1
2024-07-04,22:10,1039,2,1,0,0,2,78.58 | 1001 | 0,7,4,1
2024-07-04,22:15,1033,1,1,0,0,2,78.58 | 1001 | 0,7,4,1
2024-07-04,22:20,1033,2,1,0,0,1,78.58 | 1001 | 0,7,4,1
2024-07-04,22:25,1033,4,1,0,0,1,78.58 | 1001 | 0,7,4,1
2024-07-04,22:30,1013,1,1,0,0,2,78.58 | 1001 | 0,7,4,1
2024-07-04,22:35,981,0,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,22:40,970,1,1,0,1,1,79.93 | 1001 | 0,7,4,1
2024-07-04,22:45,969,1,1,0,0,0,79.93 | 1001 | 0,7,4,1
2024-07-04,22:50,957,1,1,0,0,4,79.93 | 1001 | 0,7,4,1
2024-07-04,22:55,945,1,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,23:00,890,2,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,23:05,860,1,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,23:10,849,2,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,23:15,841,3,1,0,0,1,79.93 | 1001 | 0,7,4,1
2024-07-04,23:20,841,2,1,0,0,2,80.04 | 1001 | 0,7,4,1
2024-07-04,23:25,825,6,1,0,0,2,80.04 | 1001 | 0,7,4,1
2024-07-04,23:30,818,1,1,0,0,1,80.04 | 1001 | 0,7,4,1
2024-07-04,23:35,803,2,1,0,0,1,79.14 | 1102 | 0,7,4,1
2024-07-04,23:40,797,4,1,0,0,2,79.14 | 1102 | 0,7,4,1
2024-07-04,23:45,787,2,1,0,0,2,79.14 | 1102 | 0,7,4,1
2024-07-04,23:50,780,2,1,0,0,2,79.14 | 1101 | 0,7,4,1
2024-07-04,23:55,734,1,1,0,0,0,79.14 | 1101 | 0,7,4,1
2024-07-05,00:15,641,1,1,0,0,0,79.14 | 1101 | 0,7,5,0
2024-07-05,00:20,616,2,1,0,0,0,79.14 | 1101 | 0,7,5,0
2024-07-05,00:25,596,2,1,0,0,0,79.14 | 1100 | 0,7,5,0
2024-07-05,00:30,584,1,1,0,0,0,79.14 | 1100 | 0,7,5,0
2024-07-05,00:35,555,1,1,0,0,0,79.03 | 1100 | 0,7,5,0
2024-07-05,00:40,537,4,1,0,0,0,79.03 | 1100 | 0,7,5,0
2024-07-05,00:45,532,1,1,0,0,1,79.03 | 1100 | 0,7,5,0
2024-07-05,00:50,515,2,1,0,0,0,79.03 | 1000 | 0,7,5,0
2024-07-05,00:55,507,1,1,0,0,2,79.03 | 1000 | 0,7,5,0
2024-07-05,01:00,466,2,1,0,0,0,79.03 | 1000 | 0,7,5,0
2024-07-05,01:05,459,4,1,0,0,1,78.8 | 1000 | 0,7,5,0
2024-07-05,01:10,436,4,1,0,0,0,78.8 | 1000 | 0,7,5,0
2024-07-05,01:15,437,3,1,0,0,0,78.8 | 1000 | 0,7,5,0
2024-07-05,01:20,414,4,1,0,0,0,78.8 | 1000 | 0,7,5,0
2024-07-05,01:25,414,3,1,0,0,0,78.8 | 1000 | 0,7,5,0
2024-07-05,01:30,362,2,1,0,0,0,78.58 | 1000 | 0,7,5,0
2024-07-05,01:35,321,1,1,0,0,0,78.46 | 1000 | 0,7,5,0
2024-07-05,01:40,288,2,1,0,0,0,78.46 | 1000 | 0,7,5,0
2024-07-05,01:45,232,3,1,0,0,0,78.46 | 1000 | 0,7,5,0
2024-07-05,01:50,197,4,1,0,0,0,78.24 | 1000 | 0,7,5,0
2024-07-05,01:55,152,4,1,0,0,0,78.24 | 1000 | 0,7,5,0
2024-07-05,02:00,86,5,1,0,0,0,78.24 | 1000 | 0,7,5,0
2024-07-05,02:05,52,5,1,0,1,0,78.24 | 1000 | 0,7,5,0
2024-07-05,02:10,44,4,1,0,0,0,78.24 | 1000 | 0,7,5,0
2024-07-05,02:15,38,4,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:20,38,2,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:25,34,4,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:30,36,7,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:35,32,2,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:40,26,1,1,0,0,0,78.13 | 1000 | 0,7,5,0
2024-07-05,02:45,26,2,1,0,0,0,77.9 | 1000 | 0,7,5,0
2024-07-05,02:50,18,1,1,0,0,0,77.9 | 1000 | 0,7,5,0
2024-07-05,02:55,10,1,1,0,0,0,77.9 | 1000 | 0,7,5,0
2024-07-05,03:00,30,2,1,0,0,0,77.9 | 1000 | 0,7,5,0
2024-07-05,03:05,34,6,1,0,0,0,77.68 | 1000 | 0,7,5,0
2024-07-05,03:10,35,8,0,0,0,0,77.68 | 1000 | 0,7,5,0
2024-07-05,03:15,35,7,1,0,0,0,77.68 | 1000 | 0,7,5,0
2024-07-05,03:20,36,9,1,0,0,0,77.56 | 1000 | 0,7,5,0
2024-07-05,03:25,37,12,1,0,1,0,77.56 | 1000 | 0,7,5,0
2024-07-05,03:30,41,12,1,0,1,0,77.56 | 1000 | 0,7,5,0
2024-07-05,03:35,42,6,3,0,1,0,78.13 | 1000 | 0,7,5,0
2024-07-05,03:40,42,2,1,0,1,0,78.13 | 1000 | 0,7,5,0
2024-07-05,03:45,44,1,3,0,1,0,77.9 | 1000 | 0,7,5,0
2024-07-05,03:50,46,1,3,0,1,0,77.9 | 1000 | 0,7,5,0
2024-07-05,03:55,48,1,3,1,1,0,77.9 | 1000 | 0,7,5,0
2024-07-05,04:00,58,2,4,0,1,0,77.68 | 1000 | 0,7,5,0
2024-07-05,04:05,73,3,1,0,2,0,77.68 | 1000 | 0,7,5,0
2024-07-05,04:10,79,3,1,1,1,0,77.56 | 1000 | 0,7,5,0
2024-07-05,04:15,86,5,2,0,1,0,77.56 | 1000 | 0,7,5,0
2024-07-05,04:20,88,5,3,0,2,2,77.56 | 1000 | 0,7,5,0
2024-07-05,04:25,93,8,2,1,2,2,77.34 | 1000 | 0,7,5,0
2024-07-05,04:30,104,8,1,1,1,3,77 | 1000 | 0,7,5,0
2024-07-05,04:35,105,8,2,1,2,1,77 | 1000 | 0,7,5,0
2024-07-05,04:40,107,8,4,1,2,1,76.78 | 1000 | 0,7,5,0
2024-07-05,04:45,117,8,5,0,2,2,76.78 | 1000 | 0,7,5,0
2024-07-05,04:50,117,6,7,0,1,2,76.78 | 1000 | 0,7,5,0
2024-07-05,04:55,117,5,13,0,2,2,76.78 | 1000 | 0,7,5,0
2024-07-05,05:00,118,5,19,0,2,3,76.66 | 1000 | 0,7,5,0
2024-07-05,05:05,118,6,21,1,4,3,76.66 | 1000 | 0,7,5,0
2024-07-05,05:10,152,6,22,1,6,1,76.66 | 1000 | 0,7,5,0
2024-07-05,05:15,175,7,19,1,3,2,76.66 | 1000 | 0,7,5,0
2024-07-05,05:20,189,9,17,4,1,2,76.44 | 1000 | 0,7,5,0
2024-07-05,05:25,199,11,18,17,3,2,76.44 | 1000 | 0,7,5,0
2024-07-05,05:30,239,18,19,8,2,4,76.44 | 1000 | 0,7,5,0
2024-07-05,05:35,279,20,22,16,1,3,76.33 | 1000 | 0,7,5,0
2024-07-05,05:40,292,21,23,15,2,3,76.33 | 1000 | 0,7,5,0
2024-07-05,05:45,302,22,26,10,2,2,76.33 | 1000 | 0,7,5,0
2024-07-05,05:50,304,22,27,11,2,2,76.33 | 1000 | 0,7,5,0
2024-07-05,05:55,314,23,28,12,2,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:00,340,21,31,9,1,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:05,349,21,33,16,2,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:10,361,24,29,28,2,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:15,364,27,21,28,2,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:20,366,24,18,28,2,4,75.88 | 1000 | 0,7,5,0
2024-07-05,06:25,372,24,18,21,1,2,75.88 | 1000 | 0,7,5,0
2024-07-05,06:30,386,21,18,22,1,2,75.88 | 1000 | 0,7,5,0
2024-07-05,06:35,394,19,15,14,4,2,75.88 | 1000 | 0,7,5,0
2024-07-05,06:40,404,19,20,11,4,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:45,429,19,21,11,5,2,76.1 | 1000 | 0,7,5,0
2024-07-05,06:50,456,19,22,11,5,4,76.1 | 1000 | 0,7,5,0
2024-07-05,06:55,477,19,22,9,6,3,75.88 | 1000 | 0,7,5,0
2024-07-05,07:00,513,19,22,18,6,3,75.88 | 1000 | 0,7,5,0
2024-07-05,07:05,522,20,21,10,5,3,75.88 | 1000 | 0,7,5,0
2024-07-05,07:10,540,19,19,17,4,4,76.1 | 1000 | 0,7,5,0
2024-07-05,07:15,560,20,18,15,4,4,76.33 | 1000 | 0,7,5,0
2024-07-05,07:20,569,21,16,10,2,5,76.44 | 1000 | 0,7,5,0
2024-07-05,07:25,584,21,17,8,2,6,76.44 | 1000 | 0,7,5,0
2024-07-05,07:30,597,20,21,14,2,7,76.66 | 1000 | 0,7,5,0
2024-07-05,07:35,599,19,22,14,3,9,76.78 | 1000 | 0,7,5,0
2024-07-05,07:40,607,18,21,9,5,9,77 | 1000 | 0,7,5,0
2024-07-05,07:45,620,18,20,11,5,9,77.22 | 1000 | 0,7,5,0
2024-07-05,07:50,623,15,21,10,5,10,77.22 | 1000 | 0,7,5,0
2024-07-05,07:55,626,14,15,7,4,11,77.56 | 1000 | 0,7,5,0
2024-07-05,08:00,656,13,13,8,3,9,77.68 | 1000 | 0,7,5,0
2024-07-05,08:05,676,12,14,9,2,8,77.68 | 1000 | 0,7,5,0
2024-07-05,08:10,694,10,17,8,2,7,77.9 | 1000 | 0,7,5,0
2024-07-05,08:15,712,11,14,5,3,6,78.24 | 1000 | 0,7,5,0
2024-07-05,08:20,733,13,11,2,2,5,78.46 | 1000 | 0,7,5,0
2024-07-05,08:25,742,10,12,1,3,5,78.46 | 1000 | 0,7,5,0
2024-07-05,08:30,766,9,19,1,5,5,78.8 | 1000 | 0,7,5,0
2024-07-05,08:35,774,10,17,1,5,4,78.8 | 1000 | 0,7,5,0
2024-07-05,08:40,779,9,18,2,5,3,79.93 | 1000 | 0,7,5,0
2024-07-05,08:45,782,9,19,3,4,2,80.04 | 1000 | 0,7,5,0
2024-07-05,08:50,807,9,20,1,4,2,80.38 | 1000 | 0,7,5,0
2024-07-05,08:55,825,9,16,1,4,2,80.6 | 1000 | 0,7,5,0
2024-07-05,09:00,869,9,11,1,5,2,80.83 | 1000 | 0,7,5,0
2024-07-05,09:05,853,12,10,1,8,2,80.94 | 1000 | 0,7,5,0
2024-07-05,09:10,855,12,9,2,8,2,81.16 | 1000 | 0,7,5,0
2024-07-05,09:15,878,10,11,2,8,2,81.28 | 1000 | 0,7,5,0
2024-07-05,09:20,890,10,10,0,8,2,81.5 | 1000 | 0,7,5,0
2024-07-05,09:25,895,11,9,14,8,2,81.72 | 1000 | 0,7,5,0
2024-07-05,09:30,900,11,10,10,6,2,81.72 | 1000 | 0,7,5,0
2024-07-05,09:35,902,13,11,5,6,3,82.63 | 1000 | 0,7,5,0
2024-07-05,09:40,925,14,13,14,5,2,82.74 | 1000 | 0,7,5,0
2024-07-05,09:45,928,14,15,17,7,1,82.96 | 1000 | 0,7,5,0
2024-07-05,09:50,931,15,15,14,6,4,83.08 | 1000 | 0,7,5,0
2024-07-05,09:55,943,16,14,12,6,4,83.53 | 1000 | 0,7,5,0
2024-07-05,10:00,973,14,14,13,6,4,83.64 | 1000 | 0,7,5,0
2024-07-05,10:05,969,14,20,3,7,4,83.86 | 1000 | 0,7,5,0
2024-07-05,10:10,966,15,19,12,8,5,83.98 | 1000 | 0,7,5,0
2024-07-05,10:15,966,14,17,8,8,7,84.2 | 1000 | 0,7,5,0
2024-07-05,10:20,958,12,15,5,6,8,84.54 | 1000 | 0,7,5,0
2024-07-05,10:25,954,13,15,7,4,12,84.76 | 1000 | 0,7,5,0
2024-07-05,10:30,970,13,16,9,3,10,83.3 | 1102 | 0,7,5,0
2024-07-05,10:35,964,14,17,14,4,10,83.53 | 1001 | 0,7,5,0
2024-07-05,10:40,1008,15,17,13,4,10,83.53 | 1001 | 0,7,5,0
2024-07-05,10:45,1029,15,14,8,4,10,83.64 | 1001 | 0,7,5,0
2024-07-05,10:50,1047,14,20,5,5,11,83.86 | 1001 | 0,7,5,0
2024-07-05,10:55,1060,13,18,3,4,10,83.98 | 1001 | 0,7,5,0
2024-07-05,11:00,1106,13,15,6,5,8,83.98 | 1001 | 0,7,5,0
2024-07-05,11:05,1115,13,12,11,5,5,84.2 | 1001 | 0,7,5,0
2024-07-05,11:10,1143,14,10,8,3,6,84.2 | 1001 | 0,7,5,0
2024-07-05,11:15,1120,13,8,8,3,5,84.2 | 1001 | 0,7,5,0
2024-07-05,11:20,1111,12,6,3,2,3,84.2 | 1001 | 0,7,5,0
2024-07-05,11:25,1127,11,6,5,3,1,84.2 | 1001 | 0,7,5,0
2024-07-05,11:30,1122,9,5,6,2,2,84.2 | 1001 | 0,7,5,0
2024-07-05,11:35,1103,8,8,3,2,1,84.43 | 1102 | 0,7,5,0
2024-07-05,11:40,1065,8,9,1,2,2,84.43 | 1001 | 0,7,5,0
2024-07-05,11:45,1063,7,7,4,2,1,84.2 | 1001 | 0,7,5,0
2024-07-05,11:50,1067,8,8,2,2,3,84.2 | 1001 | 0,7,5,0
2024-07-05,11:55,1088,8,5,2,2,1,83.98 | 1001 | 0,7,5,0
2024-07-05,12:00,1087,5,4,4,2,1,83.86 | 1001 | 0,7,5,0
2024-07-05,12:05,1079,4,2,1,2,1,83.86 | 1001 | 0,7,5,0
2024-07-05,12:10,1099,5,3,0,3,2,83.86 | 1001 | 0,7,5,0
2024-07-05,12:15,1141,3,2,6,2,5,83.98 | 1001 | 0,7,5,0
2024-07-05,12:20,1149,3,3,1,3,4,84.2 | 1001 | 0,7,5,0
2024-07-05,12:25,1168,3,3,1,2,1,84.2 | 1001 | 0,7,5,0
2024-07-05,12:30,1208,3,4,0,2,3,84.43 | 1001 | 0,7,5,0
2024-07-05,12:35,1213,3,3,1,2,3,82.4 | 1001 | 0,7,5,0
2024-07-05,12:40,1232,3,2,1,2,4,81.72 | 4200 | 99,7,5,0
2024-07-05,12:45,1235,3,3,1,2,5,80.94 | 1001 | 0,7,5,0
2024-07-05,12:50,1210,4,2,0,2,4,80.26 | 4200 | 49,7,5,0
2024-07-05,12:55,1187,3,3,0,2,3,79.47 | 1001 | 24,7,5,0
